111;132;190;222;land;false;mountain;1
112;240;159;181;land;false;desert;1
113;230;196;99;land;false;plains;1
114;224;222;55;land;false;jungle;1
115;216;86;203;land;true;jungle;1
116;54;235;231;land;false;desert;1
117;195;169;233;land;false;desert;1
118;150;194;175;land;false;forest;1
119;132;207;179;land;false;forest;1
120;253;47;246;land;false;forest;1
121;119;177;246;land;false;hills;1
122;249;152;179;land;false;jungle;1
123;168;218;147;land;false;forest;1
124;158;214;184;land;false;mountain;1
125;208;251;188;land;true;mountain;1
126;168;246;218;land;false;plains;1
127;195;170;178;land;false;forest;1
128;168;238;189;land;false;mountain;1
129;144;207;215;land;false;mountain;1
130;236;253;146;land;false;forest;1
131;142;224;183;land;false;forest;1
132;81;223;237;land;false;mountain;1
133;191;251;149;land;false;marsh;1
134;216;236;115;land;false;forest;1
135;187;228;88;land;false;jungle;1
136;195;193;230;land;true;mountain;1
137;251;32;240;land;false;desert;1
138;131;200;177;land;false;forest;1
139;175;188;240;land;false;mountain;1
140;253;206;71;land;false;desert;1
141;200;228;178;land;false;mountain;1
142;189;215;136;land;false;hills;1
143;208;210;241;land;false;jungle;1
144;211;122;177;land;false;forest;1
145;155;243;133;land;false;forest;1
146;228;161;250;land;true;jungle;1
147;199;211;110;land;false;forest;1
148;203;176;142;land;false;hills;1
149;249;219;111;land;false;plains;1
150;178;223;229;land;false;mountain;1
151;109;242;152;land;false;desert;1
152;196;252;163;land;false;jungle;1
153;89;252;169;land;false;mountain;1
154;90;204;254;land;false;mountain;1
155;82;195;235;land;true;mountain;1
156;104;190;224;land;false;desert;1
157;202;185;138;land;false;mountain;1
158;242;235;145;land;false;jungle;1
159;206;124;200;land;false;marsh;1
160;197;96;218;land;true;desert;1
161;119;227;199;land;false;plains;1
162;209;198;189;land;true;jungle;1
163;139;234;197;land;false;forest;1
164;213;126;171;land;false;jungle;1
165;179;244;205;land;false;mountain;1
166;226;62;216;land;false;plains;1
167;207;131;195;land;false;forest;1
168;244;186;81;land;false;jungle;1
169;157;151;225;land;false;forest;1
170;214;105;197;land;false;plains;1
171;211;239;123;land;false;forest;1
172;228;221;119;land;false;plains;1
173;233;184;156;land;false;mountain;1
174;129;161;237;land;false;jungle;1
175;164;133;234;land;false;hills;1
176;144;176;225;land;false;mountain;1
177;201;192;193;land;false;mountain;1
178;253;228;157;land;false;forest;1
179;160;100;241;land;false;jungle;1
180;203;243;133;land;true;hills;1
181;150;251;228;land;false;plains;1
182;124;193;246;land;false;forest;1
183;233;148;199;land;false;plains;1
184;225;247;104;land;false;forest;1
185;207;240;161;land;false;mountain;1
186;104;239;201;land;false;mountain;1
187;181;230;131;land;false;mountain;1
188;171;230;102;land;false;plains;1
189;204;152;197;land;false;mountain;1
190;216;242;217;land;true;plains;1
191;165;165;180;land;false;jungle;1
192;241;189;243;land;false;forest;1
193;202;225;152;land;false;forest;1
194;232;242;248;land;false;forest;1
195;182;131;216;land;false;forest;1
196;219;248;237;land;false;desert;1
197;143;219;249;land;false;forest;1
198;223;231;112;land;false;jungle;1
199;203;238;224;land;false;desert;1
200;151;141;214;land;false;desert;1
201;228;165;168;land;false;forest;1
202;210;174;157;land;false;forest;1
203;220;147;247;land;false;plains;1
204;186;220;199;land;false;forest;1
205;218;154;207;land;false;mountain;1
206;207;233;127;land;false;plains;1
207;141;203;207;land;false;hills;1
208;215;221;178;land;false;plains;1
209;251;197;58;land;false;desert;1
210;232;204;88;land;false;desert;1
211;136;175;241;land;false;plains;1
212;198;189;203;land;false;desert;1
213;138;217;246;land;false;hills;1
214;212;80;253;land;false;plains;1
215;81;191;253;land;false;hills;1
216;162;240;213;land;false;hills;1
217;164;107;243;land;false;forest;1
218;164;215;180;land;false;forest;1
219;239;246;247;land;true;mountain;1
220;116;139;251;land;true;marsh;1
221;158;254;89;land;false;forest;1
222;200;105;199;land;false;forest;1
223;226;145;197;land;false;jungle;1
224;157;245;163;land;false;forest;1
225;58;236;223;land;false;jungle;1
226;249;185;83;land;false;jungle;1
227;209;165;203;land;false;desert;1
228;250;140;137;land;false;forest;1
229;207;232;234;land;false;plains;1
230;215;231;61;land;false;jungle;1
231;211;223;192;land;true;forest;1
232;174;133;213;land;false;plains;1
233;150;239;254;land;false;desert;1
234;131;246;203;land;true;marsh;1
235;103;233;212;land;false;hills;1
236;237;62;207;land;false;desert;1
237;217;181;248;land;true;plains;1
238;212;152;211;land;false;jungle;1
239;121;162;243;land;false;forest;1
240;166;200;240;land;true;plains;1
241;231;205;146;land;false;jungle;1
242;253;100;228;land;false;forest;1
243;187;218;166;land;true;jungle;1
244;223;164;128;land;false;plains;1
245;211;234;118;land;false;plains;1
246;164;207;169;land;true;plains;1
247;115;247;203;land;false;forest;1
248;234;178;102;land;false;mountain;1
249;210;218;112;land;false;desert;1
250;252;147;117;land;false;marsh;1
251;208;146;233;land;false;mountain;1
252;252;166;241;land;false;jungle;1
253;115;153;243;land;false;mountain;1
254;90;225;242;land;false;desert;1
255;201;214;86;land;false;plains;1
256;193;238;220;land;false;desert;1
257;247;215;146;land;false;forest;1
258;187;196;141;land;false;forest;1
259;183;191;213;land;false;forest;1
260;241;229;151;land;false;forest;1
261;131;225;201;land;true;plains;1
262;111;219;172;land;true;forest;1
263;107;241;185;land;false;plains;1
264;240;193;208;land;true;jungle;1
265;241;239;230;land;false;plains;1
266;241;188;214;land;false;forest;1
267;205;213;186;land;false;plains;1
268;218;152;132;land;false;desert;1
269;229;207;118;land;false;plains;1
270;180;224;227;land;false;forest;1
271;189;154;214;land;false;plains;1
272;141;233;156;land;false;mountain;1
273;142;159;236;land;false;forest;1
274;218;206;127;land;true;mountain;1
275;211;242;154;land;false;marsh;1
276;123;205;181;land;false;plains;1
277;214;209;175;land;true;mountain;1
278;220;137;236;land;false;forest;1
279;200;65;241;land;true;plains;1
280;89;207;240;land;false;desert;1
281;200;190;253;land;true;hills;1
282;164;236;172;land;false;plains;1
283;157;156;214;land;false;mountain;1
284;248;39;232;land;false;forest;1
285;149;246;175;land;false;mountain;1
286;149;206;215;land;false;hills;1
287;245;192;141;land;false;hills;1
288;141;210;188;land;false;forest;1
289;237;227;63;land;false;forest;1
290;155;206;236;land;false;plains;1
291;248;158;191;land;true;mountain;1
292;129;244;241;land;false;marsh;1
293;60;212;235;land;false;plains;1
294;228;188;198;land;false;jungle;1
295;241;121;253;land;false;forest;1
296;245;81;222;land;false;forest;1
297;194;252;126;land;true;hills;1
298;243;77;187;land;false;plains;1
299;231;219;133;land;false;forest;1
300;246;128;210;land;true;forest;1
301;115;225;175;land;false;jungle;1
302;253;141;239;land;false;mountain;1
303;232;152;120;land;true;plains;1
304;133;244;164;land;false;desert;1
305;177;170;221;land;false;forest;1
306;189;153;231;land;false;desert;1
307;252;54;228;land;true;hills;1
308;239;239;97;land;false;desert;1
309;73;219;241;land;false;desert;1
310;155;234;112;land;true;mountain;1
311;169;119;251;land;false;desert;1
312;223;80;246;land;false;mountain;1
313;239;234;208;land;false;desert;1
314;192;195;187;land;true;jungle;1
315;143;249;155;land;false;jungle;1
316;209;236;69;land;false;jungle;1
317;102;249;173;land;false;jungle;1
318;102;233;219;land;false;mountain;1
319;209;178;247;land;false;jungle;1
320;216;115;193;land;false;jungle;1
321;139;197;191;land;false;jungle;1
322;200;248;217;land;true;jungle;1
323;210;125;239;land;false;mountain;1
324;169;148;254;land;false;plains;1
325;233;138;140;land;false;mountain;1
326;166;165;245;land;false;mountain;1
327;241;205;134;land;false;jungle;1
328;226;252;248;land;false;plains;1
329;139;234;208;land;false;forest;1
330;199;183;177;land;false;forest;1
331;197;171;152;land;true;mountain;1
332;155;245;145;land;false;forest;1
333;239;184;113;land;true;mountain;1
334;233;230;196;land;false;desert;1
335;231;244;251;land;false;plains;1
336;166;153;251;land;false;plains;1
337;178;177;245;land;false;mountain;1
338;225;176;149;land;false;jungle;1
339;248;141;212;land;false;desert;1
340;161;207;199;land;false;jungle;1
341;200;251;163;land;true;marsh;1
342;198;83;252;land;false;forest;1
343;149;219;241;land;false;mountain;1
344;184;243;244;land;false;plains;1
345;56;245;201;land;true;desert;1
346;244;205;79;land;false;desert;1
347;154;238;120;land;false;jungle;1
348;224;251;227;land;false;plains;1
349;200;215;183;land;false;jungle;1
350;246;39;223;land;true;jungle;1
351;223;78;251;land;false;plains;1
352;215;101;209;land;false;mountain;1
353;237;64;200;land;true;plains;1
354;182;159;226;land;false;forest;1
355;226;243;91;land;true;forest;1
356;204;163;252;land;false;desert;1
357;241;69;204;land;false;forest;1
358;238;218;143;land;false;marsh;1
359;214;159;154;land;false;plains;1
360;92;207;206;land;false;forest;1
361;119;245;139;land;false;mountain;1
362;192;216;219;land;false;mountain;1
363;151;230;207;land;false;mountain;1
364;180;232;143;land;true;mountain;1
365;109;142;250;land;false;jungle;1
366;182;166;160;land;false;jungle;1
367;217;158;230;land;false;marsh;1
368;233;177;172;land;false;desert;1
369;136;220;184;land;false;desert;1
370;186;206;203;land;false;desert;1
371;200;239;74;land;false;mountain;1
372;234;230;215;land;false;mountain;1
373;224;202;190;land;false;desert;1
374;249;244;189;land;false;desert;1
375;239;120;150;land;false;jungle;1
376;254;50;236;land;true;forest;1
377;58;217;252;land;false;desert;1
378;142;223;200;land;true;hills;1
379;245;235;251;land;false;jungle;1
380;225;143;185;land;false;jungle;1
381;132;193;183;land;false;mountain;1
382;172;216;132;land;false;plains;1
383;161;109;243;land;false;desert;1
384;237;232;33;land;false;plains;1
385;215;230;238;land;false;desert;1
386;197;199;107;land;false;jungle;1
387;7;242;252;land;true;forest;1
388;153;170;247;land;false;mountain;1
389;245;219;150;land;false;plains;1
390;183;245;133;land;false;plains;1
391;226;73;205;land;false;jungle;1
392;161;195;157;land;false;mountain;1
393;194;222;172;land;false;mountain;1
394;90;212;218;land;false;forest;1
395;219;241;225;land;false;desert;1
396;218;139;195;land;false;hills;1
397;188;197;171;land;true;desert;1
398;114;250;229;land;false;forest;1
399;254;169;116;land;true;jungle;1
400;217;232;167;land;false;hills;1
401;206;233;168;land;false;hills;1
402;208;214;163;land;false;desert;1
403;205;149;245;land;true;marsh;1
404;139;228;137;land;false;mountain;1
405;185;252;238;land;false;forest;1
406;111;248;202;land;false;mountain;1
407;230;129;236;land;true;forest;1
408;229;150;213;land;false;plains;1
409;84;213;206;land;false;plains;1
410;246;148;139;land;false;jungle;1
411;142;189;182;land;false;plains;1
412;241;107;187;land;false;plains;1
413;101;172;253;land;false;hills;1
414;116;239;234;land;true;mountain;1
415;240;183;246;land;false;jungle;1
416;167;228;212;land;false;mountain;1
417;199;151;166;land;false;plains;1
418;229;166;121;land;false;plains;1
419;254;124;138;land;true;forest;1
420;170;213;128;land;true;desert;1
421;227;224;102;land;false;desert;1
422;162;237;209;land;false;mountain;1
423;117;232;243;land;false;hills;1
424;88;183;239;land;false;forest;1
425;247;230;135;land;false;forest;1
426;251;190;204;land;false;jungle;1
427;166;184;201;land;false;mountain;1
428;155;185;215;land;false;plains;1
429;234;66;206;land;false;forest;1
430;223;64;228;land;false;jungle;1
431;248;244;231;land;false;marsh;1
432;248;139;163;land;false;plains;1
433;211;84;226;land;false;mountain;1
434;131;172;254;land;true;jungle;1
435;91;179;236;land;true;mountain;1
436;183;152;249;land;false;jungle;1
437;180;240;189;land;false;forest;1
438;215;224;177;land;true;mountain;1
439;184;189;168;land;false;mountain;1
440;234;178;163;land;false;plains;1
441;195;232;93;land;false;jungle;1
442;209;242;185;land;false;plains;1
443;131;242;223;land;false;forest;1
444;218;187;181;land;true;marsh;1
445;125;184;194;land;true;mountain;1
446;246;146;171;land;false;mountain;1
447;234;213;241;land;false;mountain;1
448;175;136;238;land;false;hills;1
449;184;190;249;land;false;hills;1
450;254;207;235;land;false;forest;1
451;73;252;218;land;false;forest;1
452;236;38;244;land;false;mountain;1
453;215;179;129;land;false;plains;1
454;161;202;156;land;false;mountain;1
455;188;174;192;land;false;hills;1
456;176;197;224;land;true;marsh;1
457;179;144;197;land;false;desert;1
458;45;241;234;land;false;plains;1
459;245;245;145;land;false;mountain;1
460;214;254;51;land;false;desert;1
461;173;249;222;land;true;plains;1
462;236;30;252;land;false;forest;1
463;201;211;165;land;false;hills;1
464;165;120;231;land;false;forest;1
465;254;9;241;land;false;hills;1
466;242;95;195;land;false;plains;1
467;240;209;245;land;true;marsh;1
468;65;212;238;land;false;plains;1
469;147;161;252;land;false;desert;1
470;150;203;186;land;true;mountain;1
471;185;170;233;land;false;hills;1
472;230;101;213;land;false;plains;1
473;197;234;179;land;false;plains;1
474;208;208;140;land;false;mountain;1
475;150;251;119;land;false;plains;1
476;148;204;237;land;false;mountain;1
477;199;140;238;land;true;plains;1
478;161;214;135;land;false;plains;1
479;222;248;121;land;false;jungle;1
480;168;109;250;land;false;mountain;1
481;253;236;24;land;false;desert;1
482;102;173;251;land;false;desert;1
483;240;172;171;land;false;mountain;1
484;64;242;229;land;false;forest;1
485;182;223;100;land;true;plains;1
486;189;163;169;land;true;forest;1
487;201;219;84;land;false;hills;1
488;237;153;184;land;false;mountain;1
489;232;236;86;land;false;mountain;1
490;180;168;161;land;false;hills;1
491;251;211;210;land;false;desert;1
492;198;138;208;land;false;desert;1
493;61;204;248;land;false;plains;1
494;196;241;253;land;false;plains;1
495;190;236;193;land;false;forest;1
496;129;236;221;land;false;plains;1
497;188;204;115;land;false;desert;1
498;222;103;198;land;false;marsh;1
499;175;214;188;land;false;forest;1
500;224;225;81;land;false;desert;1
501;149;214;154;land;false;jungle;1
502;213;101;224;land;false;plains;1
503;197;190;136;land;false;hills;1
504;235;204;98;land;false;mountain;1
505;88;220;250;land;false;mountain;1
506;85;220;219;land;false;desert;1
507;165;129;216;land;false;mountain;1
508;222;150;151;land;false;mountain;1
509;206;174;206;land;false;forest;1
510;201;225;190;land;false;plains;1
511;226;185;166;land;false;mountain;1
512;222;242;67;land;true;plains;1
513;169;246;118;land;false;desert;1
514;231;145;172;land;false;desert;1
515;161;172;220;land;false;hills;1
516;249;79;178;land;false;desert;1
517;247;124;156;land;true;mountain;1
518;194;117;224;land;false;marsh;1
519;158;141;241;land;true;plains;1
520;163;158;205;land;false;jungle;1
521;98;216;212;land;false;mountain;1
522;127;221;211;land;true;desert;1
523;238;203;102;land;false;forest;1
524;124;166;233;land;true;plains;1
525;201;192;166;land;false;mountain;1
526;241;68;232;land;false;desert;1
527;230;131;207;land;false;mountain;1
528;164;219;230;land;false;mountain;1
529;161;237;234;land;false;plains;1
530;149;190;214;land;false;plains;1
531;210;157;212;land;false;forest;1
532;87;248;212;land;false;plains;1
533;154;220;237;land;false;desert;1
534;169;210;129;land;false;forest;1
535;206;243;239;land;false;plains;1
536;228;118;226;land;false;plains;1
537;103;207;226;land;false;plains;1
538;175;250;86;land;false;plains;1
539;248;215;84;land;false;forest;1
540;185;135;233;land;false;desert;1
541;185;252;139;land;false;desert;1
542;71;244;253;land;true;hills;1
543;237;108;218;land;false;marsh;1
544;174;230;143;land;false;plains;1
545;145;178;218;land;true;plains;1
546;227;169;191;land;false;mountain;1
547;214;209;185;land;true;forest;1
548;238;241;227;land;false;desert;1
549;234;129;174;land;true;plains;1
550;217;177;186;land;false;jungle;1
551;171;237;190;land;false;plains;1
552;116;222;253;land;false;desert;1
553;173;240;196;land;false;jungle;1
554;250;247;206;land;false;mountain;1
555;236;246;250;land;true;mountain;1
556;181;153;205;land;false;marsh;1
557;229;208;249;land;false;plains;1
558;76;248;192;land;false;desert;1
559;241;209;233;land;false;mountain;1
560;241;242;206;land;false;mountain;1
561;133;227;226;land;false;desert;1
562;214;234;182;land;false;jungle;1
563;167;235;212;land;false;plains;1
564;236;228;141;land;true;mountain;1
565;242;91;174;land;false;plains;1
566;159;192;170;land;false;forest;1
567;134;245;149;land;false;mountain;1
568;193;169;181;land;true;jungle;1
569;206;119;198;land;false;desert;1
570;149;153;224;land;true;mountain;1
571;178;90;250;land;false;plains;1
572;243;221;239;land;false;forest;1
573;174;179;239;land;false;plains;1
574;252;219;145;land;true;mountain;1
575;164;102;243;land;false;forest;1
576;120;248;214;land;false;forest;1
577;222;246;136;land;true;mountain;1
578;215;195;126;land;false;plains;1
579;183;221;152;land;false;desert;1
580;175;207;180;land;false;forest;1
581;228;171;161;land;false;plains;1
582;244;33;250;land;false;hills;1
583;251;201;131;land;false;hills;1
584;42;254;221;land;false;mountain;1
585;64;195;252;land;false;plains;1
586;37;224;249;land;false;mountain;1
587;93;215;228;land;false;forest;1
588;234;181;155;land;false;mountain;1
589;246;232;252;land;false;forest;1
590;228;155;211;land;true;desert;1
591;92;241;201;land;false;forest;1
592;233;235;185;land;false;plains;1
593;207;242;215;land;true;plains;1
594;242;103;159;land;false;hills;1
595;237;236;95;land;false;mountain;1
596;194;226;129;land;false;forest;1
597;132;254;185;land;false;mountain;1
598;129;194;245;land;false;mountain;1
599;253;74;195;land;false;mountain;1
600;66;251;243;land;false;plains;1
601;228;200;197;land;false;desert;1
602;133;220;158;land;false;mountain;1
603;216;183;141;land;false;desert;1
604;233;37;248;land;true;marsh;1
605;147;241;115;land;false;plains;1
606;207;147;190;land;false;plains;1
607;225;69;239;land;false;desert;1
608;146;150;212;land;false;plains;1
609;235;167;144;land;false;desert;1
610;227;213;142;land;false;mountain;1
611;219;111;222;land;false;mountain;1
612;175;244;209;land;false;plains;1
613;160;161;227;land;false;jungle;1
614;190;221;97;land;true;jungle;1
615;201;175;222;land;false;jungle;1
616;90;245;214;land;false;plains;1
617;139;194;249;land;false;forest;1
618;199;206;218;land;false;jungle;1
619;242;220;116;land;false;desert;1
620;90;242;175;land;false;jungle;1
621;221;238;177;land;false;forest;1
622;43;242;228;land;false;hills;1
623;210;221;209;land;false;forest;1
624;113;237;215;land;false;plains;1
625;219;174;222;land;false;mountain;1
626;145;201;176;land;false;forest;1
627;232;170;141;land;true;jungle;1
628;179;164;242;land;false;hills;1
629;225;253;196;land;false;jungle;1
630;234;120;149;land;true;plains;1
631;233;110;212;land;false;hills;1
632;242;218;56;land;false;jungle;1
633;239;245;147;land;false;desert;1
634;238;131;233;land;true;forest;1
635;105;211;249;land;true;plains;1
636;93;178;248;land;false;desert;1
637;250;45;239;land;false;forest;1
638;208;254;134;land;false;desert;1
639;174;194;193;land;true;plains;1
640;229;127;188;land;true;hills;1
641;155;203;172;land;false;plains;1
642;193;218;118;land;false;forest;1
643;251;253;132;land;false;forest;1
644;139;220;237;land;false;plains;1
645;20;252;254;land;false;desert;1
646;200;161;215;land;false;desert;1
647;234;151;212;land;false;forest;1
648;209;249;78;land;false;jungle;1
649;239;174;211;land;false;hills;1
650;168;253;252;land;false;jungle;1
651;193;133;190;land;false;forest;1
652;94;240;209;land;false;jungle;1
653;249;246;49;land;true;mountain;1
654;190;238;217;land;true;desert;1
655;163;241;131;land;false;mountain;1
656;241;106;218;land;false;hills;1
657;209;219;225;land;false;jungle;1
658;132;176;221;land;false;mountain;1
659;238;170;135;land;true;forest;1
660;231;194;189;land;false;jungle;1
661;247;217;158;land;false;mountain;1
662;252;102;152;land;false;jungle;1
663;189;199;248;land;false;mountain;1
664;191;223;204;land;false;desert;1
665;236;113;198;land;false;plains;1
666;165;200;188;land;false;desert;1
667;174;215;121;land;false;hills;1
668;125;218;201;land;false;desert;1
669;240;132;234;land;false;plains;1
670;136;236;181;land;false;plains;1
671;239;166;98;land;false;desert;1
672;235;124;177;land;true;mountain;1
673;251;245;121;land;false;plains;1
674;194;238;204;land;true;forest;1
675;168;234;205;land;false;desert;1
676;206;171;211;land;false;plains;1
677;101;220;200;land;false;desert;1
678;221;233;220;land;false;mountain;1
679;77;242;220;land;false;plains;1
680;237;212;227;land;false;marsh;1
681;249;235;28;land;false;jungle;1
682;120;239;153;land;false;forest;1
683;167;181;219;land;false;forest;1
684;246;192;128;land;false;forest;1
685;227;196;251;land;false;jungle;1
686;115;213;220;land;false;plains;1
687;205;198;199;land;false;jungle;1
688;173;233;100;land;false;forest;1
689;96;165;249;land;false;desert;1
690;242;229;133;land;false;plains;1
691;247;96;215;land;false;forest;1
692;214;93;250;land;true;plains;1
693;146;245;230;land;false;mountain;1
694;157;207;169;land;false;forest;1
695;180;242;216;land;false;mountain;1
696;235;207;181;land;false;desert;1
697;229;177;110;land;false;hills;1
698;125;174;224;land;true;forest;1
699;224;194;176;land;false;desert;1
700;197;163;240;land;false;jungle;1
701;118;206;202;land;false;desert;1
702;200;250;172;land;false;plains;1
703;174;239;238;land;false;desert;1
704;207;184;206;land;false;plains;1
705;68;245;190;land;false;desert;1
706;223;145;169;land;false;plains;1
707;119;194;202;land;false;hills;1
708;228;181;175;land;false;jungle;1
709;202;231;215;land;false;hills;1
710;236;245;120;land;false;desert;1
711;237;243;218;land;false;hills;1
712;232;239;228;land;true;hills;1
713;134;239;166;land;false;forest;1
714;213;218;77;land;false;desert;1
715;167;106;253;land;false;desert;1
716;247;214;62;land;false;desert;1
717;145;205;212;land;false;hills;1
718;234;254;223;land;false;desert;1
719;204;220;121;land;false;plains;1
720;244;210;136;land;false;forest;1
721;246;206;231;land;false;jungle;1
722;224;154;239;land;false;mountain;1
723;209;85;252;land;false;forest;1
724;249;88;223;land;false;plains;1
725;68;246;198;land;false;plains;1
726;175;238;101;land;false;jungle;1
727;189;248;97;land;false;plains;1
728;155;155;235;land;false;mountain;1
729;173;241;142;land;false;desert;1
730;178;109;236;land;false;marsh;1
731;253;245;253;land;false;desert;1
732;253;81;184;land;false;plains;1
733;139;192;192;land;false;forest;1
734;204;202;154;land;false;jungle;1
735;206;200;97;land;false;forest;1
736;240;101;232;land;true;mountain;1
737;215;129;179;land;false;desert;1
738;223;120;246;land;false;jungle;1
739;199;184;182;land;false;plains;1
740;200;196;135;land;true;mountain;1
741;115;143;247;land;false;plains;1
742;155;209;223;land;false;forest;1
743;207;189;138;land;false;forest;1
744;230;142;248;land;false;mountain;1
745;246;78;252;land;true;forest;1
746;228;166;244;land;false;forest;1
747;249;35;238;land;false;forest;1
748;253;152;130;land;false;forest;1
749;191;218;113;land;true;jungle;1
750;223;238;174;land;false;forest;1
751;244;198;83;land;false;plains;1
752;220;229;254;land;false;mountain;1
753;224;84;245;land;false;forest;1
754;120;238;163;land;false;plains;1
755;199;144;197;land;true;hills;1
756;244;54;247;land;true;plains;1
757;214;158;153;land;true;mountain;1
758;89;241;204;land;false;forest;1
759;206;219;128;land;false;mountain;1
760;227;189;202;land;false;plains;1
761;163;229;119;land;false;mountain;1
762;20;254;230;land;false;desert;1
763;176;246;178;land;true;mountain;1
764;231;177;189;land;false;jungle;1
765;238;201;177;land;false;desert;1
766;248;221;61;land;false;desert;1
767;214;186;170;land;false;mountain;1
768;24;248;246;land;true;jungle;1
769;169;174;236;land;false;plains;1
770;202;142;183;land;false;desert;1
771;185;237;90;land;false;desert;1
772;205;213;131;land;false;forest;1
773;231;200;239;land;false;plains;1
774;113;206;198;land;false;mountain;1
775;143;254;128;land;false;forest;1
776;180;212;174;land;false;mountain;1
777;186;199;157;land;false;desert;1
778;218;81;227;land;false;mountain;1
779;212;194;227;land;false;mountain;1
780;239;231;236;land;false;desert;1
781;190;242;243;land;false;desert;1
782;100;224;221;land;false;jungle;1
783;109;246;198;land;false;plains;1
784;243;237;41;land;true;marsh;1
785;253;249;167;land;false;forest;1
786;179;245;104;land;false;forest;1
787;192;233;172;land;false;plains;1
788;209;168;241;land;false;desert;1
789;213;187;165;land;false;jungle;1
790;137;172;236;land;false;forest;1
791;135;188;237;land;false;desert;1
792;96;228;209;land;false;hills;1
793;131;220;205;land;false;forest;1
794;168;179;228;land;true;plains;1
795;156;246;179;land;false;desert;1
796;190;85;248;land;false;forest;1
797;251;149;144;land;true;plains;1
798;238;235;103;land;false;hills;1
799;225;249;147;land;false;plains;1
800;242;197;145;land;false;jungle;1
801;173;152;192;land;false;desert;1
802;244;180;139;land;false;desert;1
803;201;147;188;land;false;desert;1
804;247;67;199;land;false;plains;1
805;82;223;250;land;false;marsh;1
